Date,Active Address Count,Block Count,Block Size Bytes,MVRV Ration,Market Cap (USD),Realized Market Cap (USD),Mean Difficulty,Mean Fee (USD),Total Fees,HashRate,Issuance BTC,Issuance USD,NVT Ratio,NVTAdj90,PriceUSD,Supply Total,Transaction Count,Volume USD
4/16/2013,98394,177,31595073,1.81094891,754043176.5,416380148.5,7672999.92,0.054167301,3643.455199,67.5125604,4425,302152.8889,18.17983559,30.80210594,68.28313873,11042889.81,67263,41476897.44
4/17/2013,105380,171,28159740,2.42321708,1025884320,423356342.5,8076325.61,0.131698146,7439.496573,68.65245135,4275,396993.7578,23.4217436,41.23579889,92.86403691,11047164.81,56489,43800510.24
4/18/2013,85564,147,21907116,2.78425484,1200434440,431151064.7,8974296.015,0.097636559,4774.622985,65.57885717,3675,399209.1682,25.18137436,47.40255917,108.6283451,11050839.81,48902,47671521.92
4/19/2013,102489,137,28534887,3.00006559,1315593294,438521510.6,8974296.015,0.112841344,6491.198326,61.11771043,3425,407617.0701,30.13385181,51.08174762,119.0122832,11054264.81,57525,43658318.31
4/20/2013,73497,154,23763637,3.18525555,1417741978,445095207.4,8974296.015,0.123113949,5808.762333,68.70165989,3850,493601.9122,43.48747581,54.39358706,128.2082889,11058114.81,47182,32601155.88
4/21/2013,72721,176,21848142,2.91485166,1310722638,449670444,8974296.015,0.088499041,3915.551562,78.51618274,4400,521326.2725,46.04364445,49.82915651,118.4832438,11062514.81,44244,28466961.16
4/22/2013,90723,153,22553605,3.07341776,1397836654,454815050.9,8974296.015,0.124658271,5855.323635,68.25554522,3825,483152.0895,46.87141073,52.67149629,126.3142718,11066339.81,46971,29822798.84
4/23/2013,91871,168,29410175,3.38292483,1573425025,465107888.6,8974296.015,0.142124002,8784.968836,74.94726534,4200,596934.3158,35.36136682,58.4813593,142.1272181,11070539.81,61812,44495594.1
4/24/2013,103533,162,34055075,3.50996743,1706962827,486318708,8974296.015,0.147862537,9686.17909,72.27057729,4050,624239.7751,26.48971039,62.03452516,154.1332778,11074589.81,65508,64438712.3
4/25/2013,89506,172,29815475,3.16156158,1562219398,494129042.2,8974296.015,0.137164654,8395.436976,76.73172404,4300,606337.2349,27.24555376,55.67889658,141.0086593,11078889.81,61207,57338507.84
4/26/2013,86571,171,27111538,3.0583438,1520716614,497235337.6,8974296.015,0.100791105,5583.927981,76.28560936,4275,586571.0418,37.85029179,53.51074252,137.2096004,11083164.81,55401,40177143.75
4/27/2013,76128,147,21143141,2.83739563,1421628545,501032894.2,8974296.015,0.114411569,4918.210114,65.57885717,3675,471233.0108,38.46745185,49.5100574,128.2266696,11086839.81,42987,36956660.14
4/28/2013,119432,177,21964698,2.9627086,1493145659,503979924.9,8974296.015,0.106270256,4536.464701,78.96229741,4425,595709.2953,67.77154421,51.80403887,134.6235696,11091264.81,42688,22032044.22
4/29/2013,88358,174,26280813,3.11966325,1595664561,511486155.2,8974296.015,0.126709232,6578.996739,77.62395339,4350,625575.1451,41.63594487,54.87889464,143.8103782,11095614.8,51922,38324206.8
4/30/2013,76703,149,26425704,3.00006777,1544247235,514737450.2,9891394.08,0.134509997,6264.803106,73.26387614,3725,518257.9371,37.49251042,52.5367497,139.1296475,11099339.8,46575,41188152.45
5/1/2013,83664,151,26080334,2.52047369,1289224863,511501020.8,10076292.88,0.10163806,5764.300917,75.63518065,3775,438329.5989,26.69105979,43.2723839,116.113801,11103114.8,56714,48301748.73
5/2/2013,82318,134,26171282,2.32100761,1181072404,508861926.7,10076292.88,0.086922615,4723.374887,67.11996164,3350,356242.2987,29.45365998,39.22743121,106.3409847,11106464.8,54340,40099342.64
5/3/2013,82210,137,24862178,2.10886798,1070069482,507414162.2,10076292.88,0.084936842,4331.014516,68.62264735,3425,329885.1779,28.50097913,35.18599667,96.31684027,11109889.8,50991,37545007.73
5/4/2013,70341,159,25282009,2.45598818,1250283521,509075544.7,10076292.88,0.105892035,5356.866255,79.64234254,3975,447178.1046,63.77528355,40.94961252,112.4976364,11113864.8,50588,19604515.29
5/5/2013,72046,165,25315903,2.53233335,1295120355,511433597.4,10076292.88,0.10297615,5134.596798,82.64771396,4125,480515.9528,67.08375566,42.31130316,116.4887158,11117989.8,49862,19306020.39
5/6/2013,84314,166,26666005,2.43394807,1246998701,512335788.2,10076292.88,0.092534764,4884.447539,83.14860919,4150,465292.1742,48.94223962,40.53857762,112.1185962,11122139.8,52785,25478987.29
5/7/2013,111196,168,29169278,2.41884231,1241802028,513386929.4,10076292.88,0.091690114,5258.794786,84.15039967,4200,468758.6941,43.35431317,40.12659689,111.6092129,11126339.8,57354,28643102.31
5/8/2013,101126,165,25807488,2.44959787,1259256955,514066806,10076292.88,0.118083512,5957.667406,82.64771396,4125,466686.2552,43.59768348,40.45127172,113.1360619,11130464.8,50453,28883574.86
5/9/2013,82877,164,31182545,2.42161822,1246787691,514857247.7,10076292.88,0.109807404,7359.511832,82.14681872,4100,459095.5841,40.8375042,39.78218685,111.9745327,11134564.8,67022,30530457.61
5/10/2013,84004,172,32784795,2.54554421,1310944548,514995788.1,10076292.88,0.120075725,8106.192095,86.15398061,4300,506071.4586,39.43582114,41.50062327,117.6910369,11138864.8,67509,33242481.35
5/11/2013,81104,182,34874949,2.486801,1287061932,517557268.9,10076292.88,0.090547761,6647.111123,91.16293297,4550,525523.9884,53.62651474,40.53076906,115.4997777,11143414.8,73410,24000476.97
5/12/2013,69104,168,30233818,2.46930854,1280701258,518647724.8,10334195.37,0.099595105,6445.197611,86.30422727,4200,482519.8374,67.76931564,40.19140086,114.8856756,11147614.8,64714,18897951.76
5/13/2013,82986,174,29201420,2.5169175,1309290368,520195980.4,11187257.46,0.112267867,6799.615609,96.76515576,4350,510709.3864,55.37168584,40.90157471,117.4044566,11151964.8,60566,23645485.02
5/14/2013,84579,154,31454369,2.31657619,1203328284,519442567.5,11187257.46,0.093442143,6262.492423,85.64272406,3850,415282.4313,38.56948713,37.31744202,107.8655666,11155814.8,67020,31198970.33
5/15/2013,83911,141,30301585,2.33507149,1216221320,520849714.1,11187257.46,0.103472929,6501.618028,78.41314346,3525,384178.6548,33.20971224,37.4085371,108.9868524,11159339.8,62834,36622458.86
5/16/2013,84369,148,29878663,2.41471463,1260506723,522010636.6,11187257.46,0.142910912,8739.28806,82.30599455,3700,417796.134,38.41702562,38.47843577,112.9178741,11163039.8,61152,32811148.24
5/17/2013,78514,161,28164175,2.50090692,1309724907,523699981.2,11187257.46,0.110590167,6546.937862,89.53557516,4025,472070.5795,38.20765511,39.63175443,117.284616,11167064.8,59200,34279122.96
5/18/2013,68752,149,24956372,2.50453812,1320050853,527063589.5,11187257.46,0.089887637,4680.089693,82.86211614,3725,440182.7906,50.69178841,39.71386688,118.1698767,11170789.8,52066,26040723.66
5/19/2013,63144,156,21800906,2.47744864,1307817308,527888767.9,11187257.46,0.116467597,5474.093548,86.75496723,3900,456432.1327,70.70288674,39.23719436,117.0338802,11174689.8,47001,18497367.9
5/20/2013,72183,129,23343874,2.48938747,1316966681,529032420.5,11187257.46,0.10524254,5120.260068,71.73968444,3225,379965.1026,52.40872777,39.33260976,117.8186365,11177914.8,48652,25128766.46
5/21/2013,82257,151,26306418,2.4741524,1311075950,529909132.1,11187257.46,0.101092147,5454.224614,83.97435931,3775,442626.4544,44.22569856,38.93722486,117.2520409,11181689.8,53953,29645115.69
5/22/2013,75632,156,24829638,2.50485148,1330841045,531305371.1,11187257.46,0.114271562,5930.236976,86.75496723,3900,464014.877,48.44344668,39.31600122,118.9781736,11185589.8,51896,27472055.28
5/23/2013,82761,174,28312991,2.59511089,1384488238,533498681.4,11187257.46,0.116779243,6965.531515,96.76515576,4350,538208.7788,43.51442533,40.66029637,123.726156,11189939.8,59647,31816764.85
5/24/2013,83234,169,26567735,2.69072496,1443723532,536555594.7,11187257.46,0.113773568,6218.749442,93.98454783,4225,544902.8158,34.52663354,41.97131654,128.9710807,11194164.8,54659,41814778.43
5/25/2013,69552,165,24455080,2.65472177,1442842701,543500534.4,11480031.48,0.119471687,6064.741222,94.1614509,4125,531485.2754,47.80043395,41.67754188,128.8449153,11198289.8,50763,30184719.71
5/26/2013,69609,163,21720371,2.67740913,1458084132,544587719.9,12153411.71,0.101169071,4119.908075,98.4763478,4075,530396.2995,88.05885173,42.08536059,130.1586011,11202364.8,40723,16558064.33
5/27/2013,74785,176,26477475,2.59424673,1416455569,545998787.3,12153411.71,0.11736158,6238.706889,106.3302897,4400,556128.786,54.19295407,40.71581785,126.3929059,11206764.8,53158,26137264.4
5/28/2013,77841,158,27208016,2.57846403,1411480510,547411363.1,12153411.71,0.120449668,7012.820594,95.45560094,3950,497323.1513,48.54014419,40.34308075,125.9045953,11210714.8,58222,29078622.11
5/29/2013,79692,168,26660864,2.63946924,1453058332,550511561.1,12153411.71,0.122953678,6660.154838,101.4970947,4200,544172.212,43.59839534,41.34995808,129.5648124,11214914.8,54168,33328252.59
5/30/2013,77410,179,27689326,2.56977125,1419399429,552344661.3,12153411.71,0.105873211,5964.57909,108.1427378,4475,566145.981,40.13917987,40.12058013,126.5130684,11219389.8,56337,35361943.97
5/31/2013,75957,175,25889162,2.58656508,1434582209,554628305.6,12153411.71,0.105828973,5747.148226,105.7261403,4375,559197.1389,46.94961326,40.32014555,127.8164889,11223764.8,54306,30555783.31
6/1/2013,66565,213,26399715,2.59949225,1446207401,556342262.9,12153411.71,0.098217978,5265.760442,128.6838165,5325,685812.8795,65.26675021,40.46082046,128.7911511,11229089.8,53613,22158409.86
6/2/2013,66768,199,24328056,2.47023042,1377596395,557679309.4,12153411.71,0.120142994,6003.184974,120.2257252,4975,610067.877,53.60115404,38.38667931,122.6267089,11234064.8,49967,25700871.92
6/3/2013,79951,213,27033427,2.47098358,1381873849,559240401.2,12153411.71,0.129637252,7314.263421,128.6838165,5325,654704.4256,42.85485285,38.36129178,122.9491879,11239389.8,56421,32245446.12
6/4/2013,78923,213,27251919,2.41037014,1351501921,560703062.3,12153411.71,0.113509684,6405.010916,128.6838165,5325,640011.5835,45.02032441,37.49943811,120.1899687,11244714.8,56427,30019817.46
6/5/2013,78551,184,27407019,2.41605705,1359703824,562778029.1,13560567,0.128786365,7352.671163,124.0342973,4600,556001.6497,41.3227175,37.61136827,120.8699238,11249314.8,57092,32904511.27
6/6/2013,73112,181,25941977,2.36554851,1339814370,566386342.9,15605632.68,0.089812907,4875.134386,140.4125977,4525,538719.2399,37.24736868,36.82754337,119.0539757,11253839.8,54281,35970711.97
6/7/2013,74130,161,25020001,2.19162685,1240591162,566059482.2,15605632.68,0.092694644,4825.590472,124.8973935,4025,443545.8691,33.73235043,33.87283046,110.1977314,11257864.8,52059,36777489.46
6/8/2013,57561,181,21933400,2.17144932,1229611336,566262968.7,15605632.68,0.096922578,4587.345611,140.4125977,4525,494032.9177,66.09519205,33.50922051,109.1785453,11262389.8,47330,18603642.68
6/9/2013,56850,159,21484405,1.98865953,1125550442,565984487,15605632.68,0.078944141,3532.987155,123.3458731,3975,397116.8237,41.00278712,30.56134956,99.90360345,11266364.8,44753,27450583.75
6/10/2013,61027,174,20792884,2.07770045,1176184371,566099108.1,15605632.68,0.082608438,3729.192712,134.9822762,4350,453955.4148,53.50001193,31.91335907,104.3575666,11270714.8,45143,21984749.7
6/11/2013,66039,180,21861215,2.13557988,1212170386,567607140.2,15605632.68,0.102077008,4972.681421,139.6368375,4500,483783.8421,48.37906384,32.83222429,107.5075205,11275214.8,48715,25055680.91
6/12/2013,64507,203,21710328,2.11326913,1199975981,567829228.2,15605632.68,0.098982488,4544.879922,157.4793223,5075,539868.9403,45.3443046,32.43031324,106.3781163,11280289.8,45916,26463653.84
6/13/2013,67482,186,20507405,2.01619261,1143434086,567125421.5,15605632.68,0.095225331,4160.013796,144.2913987,4650,471156.1244,41.0291973,30.80303615,101.3238977,11284939.8,43686,27868790.07
6/14/2013,74179,180,22979159,1.97525553,1120061949,567046608.1,15605632.68,0.072408344,3546.77789,139.6368375,4500,446459.5994,32.93451647,29.99967645,99.2132443,11289439.8,48983,34008756.44
6/15/2013,53859,173,16779492,1.98785838,1127965182,567427334.4,15605632.68,0.092194368,3304.707122,134.206516,4325,431959.5368,56.8697471,30.14794174,99.87503741,11293764.8,35845,19834186.71
6/16/2013,49113,185,19849904,1.97078129,1118973898,567781876.9,16049631.4,0.07240764,3124.389682,147.5988283,4625,458052.3746,64.90711228,29.91761321,99.03835126,11298389.8,43150,17239619.18
6/17/2013,57059,145,21086887,1.99247389,1131628982,567951725.3,19339258.27,0.080666452,3751.877353,139.3971628,3625,362957.8559,51.09184112,30.31083657,100.1263051,11302014.8,46511,22148917.66
6/18/2013,63396,140,20591404,2.07413684,1179042827,568449874.4,19339258.27,0.088103897,3962.560861,134.590364,3500,365012.1173,46.63037579,31.58870571,104.2891764,11305514.8,44976,25284866.52
6/19/2013,69066,136,21830513,2.07549068,1180844662,568947223.4,19339258.27,0.081281581,3819.909158,130.7449251,3400,355018.3127,49.66679519,31.72942451,104.4171508,11308914.8,46996,23775334.36
6/20/2013,69393,154,24981256,2.07320647,1180187216,569256961.8,19339258.27,0.140782342,7552.268716,148.0494004,3850,401645.4739,38.95023964,31.6804043,104.3234997,11312764.8,53645,30299870.46
6/21/2013,67982,168,21723193,2.01650897,1147731006,569167318.4,19339258.27,0.089780689,4111.506664,161.5084369,4200,425950.8011,39.97773316,30.74104877,101.4168574,11316964.8,45795,28709256.75
6/22/2013,58423,176,20671205,1.9886398,1132583770,569526855.5,19339258.27,0.126444212,5611.341242,169.1993148,4400,440173.8373,63.28589414,30.35213018,100.0395085,11321364.8,44378,17896306.68
6/23/2013,51312,165,17503043,1.99397986,1136113617,569771862.6,19339258.27,0.085295237,3247.616149,158.6243576,4125,413798.3214,70.59914796,30.62981363,100.3147446,11325489.8,38075,16092455.08
6/24/2013,65308,150,20496831,1.96797679,1122112297,570185735.9,19339258.27,0.08758979,3899.585038,144.2039615,3750,371421.3121,42.31626513,30.30208823,99.04568323,11329239.8,44521,26517281.08
6/25/2013,61404,157,19852066,1.94416036,1108755118,570300239.6,19339258.27,0.075058185,3301.584403,150.9334797,3925,383993.6957,48.55558885,30.09472362,97.83278872,11333164.8,43987,22834757.93
6/26/2013,66298,174,21702057,1.95910003,1118465118,570907610.5,19339258.27,0.086630868,4064.720341,167.2765953,4350,429134.8983,45.40259,30.52534779,98.65170076,11337514.8,46920,24634390.19
6/27/2013,59748,167,20811079,1.92349796,1097920368,570793622.4,19339258.27,0.064312999,2886.174451,160.5470771,4175,404156.4896,49.94883688,30.09458788,96.8039496,11341689.8,44877,21980899.59
6/28/2013,69884,169,23151642,1.78128607,1014602835,569590056.5,19339258.27,0.086401162,4319.712509,162.4697966,4225,377818.5409,36.94404229,27.86113956,89.42450672,11345914.8,49996,27463232.82
6/29/2013,60173,169,17726606,1.76821188,1007861668,569989195.5,20236899.6,0.060219104,2170.778268,170.0109133,4225,375168.5547,58.46199982,27.74220436,88.79729106,11350139.8,36048,17239603
6/30/2013,49735,153,13869985,1.78301213,1015963076,569801549,21335329.11,0.087242356,2628.088745,162.2694993,3825,342264.4718,62.98864208,28.17805369,89.48090766,11353964.8,30124,16129305.9
7/1/2013,68318,157,17855456,1.65189371,941200729.9,569770758.7,21335329.11,0.049413619,1922.733343,166.5118392,3925,325255.2128,34.21255078,26.33980042,82.86757013,11357889.8,38911,27510393.36
7/2/2013,64222,153,17887022,1.74762367,997745649.5,570915619.9,21335329.11,0.079191598,3131.39418,162.2694993,3825,335897.9851,38.29376511,28.40365136,87.81646669,11361714.8,39542,26055041.77
7/3/2013,65913,184,15773863,1.55181119,883064123.4,569053845.6,21335329.11,0.061937149,2171.144813,195.1476332,4600,357380.1217,32.25694445,25.33690327,77.6913308,11366314.8,35054,27375938.37
7/4/2013,60723,165,16076691,1.58276019,899798285.2,568499441.3,21335329.11,0.052633091,1859.00076,174.9965189,4125,326431.3422,38.45782331,26.178977,79.13487084,11370439.8,35320,23397015.42
7/5/2013,60477,186,16729343,1.36137275,767222778.3,563565548,21335329.11,0.059291699,2176.005365,197.2688031,4650,313631.4509,28.06921086,22.40833503,67.44762385,11375089.8,36700,27333250.73
7/6/2013,55911,187,15633580,1.34844416,754952725.2,559869476.5,21335329.11,0.060007148,1963.85392,198.3293881,4675,310147.3582,36.8503248,22.22972609,66.34168089,11379764.8,32727,20487003.28
7/7/2013,49774,186,14383736,1.46501861,820924714,560351049.9,21335329.11,0.043748548,1344.961608,197.2688031,4650,335309.279,48.84357608,24.78968173,72.10952237,11384414.8,30743,16807219.7
7/8/2013,63707,192,18084747,1.50296907,842671531.9,560671238,21335329.11,0.061980209,2428.074672,203.6323129,4800,355145.0581,38.41135545,26.58146778,73.98855377,11389214.8,39175,21938083.73
7/9/2013,67007,185,19104598,1.52222014,853306435,560567039.2,21335329.11,0.063978423,2601.618573,196.2082181,4625,346375.0878,30.31408551,28.07376826,74.89191087,11393839.8,40664,28148843.05
7/10/2013,65740,195,18391126,1.71733658,969046682.8,564273012.3,21409599.06,0.057334641,2265.29166,207.5340037,4875,414441.6858,30.91439505,32.22966489,85.01367914,11398714.8,39510,31346131.19
7/11/2013,73389,174,20301391,1.76516035,997740225.8,565240562,26162875.68,0.071324345,3098.971476,226.2980672,4350,380614.3398,29.37908973,33.75599348,87.49754939,11403064.8,43449,33960896.5
7/12/2013,79838,154,23656121,1.81083744,1027155021,567226519.6,26162875.68,0.057475937,2829.597857,200.2867951,3850,346679.79,25.92949404,34.64436719,90.04669871,11406914.8,49231,39613384.62
7/13/2013,61884,157,17928208,1.83583015,1045148462,569305642.5,26162875.68,0.081527643,3032.583724,204.1884859,3925,359500.9467,36.94248129,35.21296386,91.5925979,11410839.8,37197,28291236.14
7/14/2013,46805,172,16131065,1.80117415,1026132821,569702168.6,26162875.68,0.060049412,2007.932239,223.69694,4300,386536.7579,69.05024797,34.8553344,89.89226928,11415139.8,33438,14860668.15
7/15/2013,63555,164,17559570,1.87663807,1071080759,570744446.2,26162875.68,0.057178305,2137.839644,213.2924311,4100,384564.2254,44.33214188,36.62145322,93.79615254,11419239.8,37389,24160365.66
7/16/2013,67361,164,18616912,1.83749352,1048445958,570584844.8,26162875.68,0.083750845,3349.950045,213.2924311,4100,376302.2462,36.83186741,36.05760492,91.78103565,11423339.8,39999,28465729.04
